,Unnamed: 0,course_title,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled
282,446,Essential Google Cloud Infrastructure: Core Services,Google Cloud,COURSE,4.7,Intermediate,68000.0
283,347,Essential Google Cloud Infrastructure: Foundation,Google Cloud,COURSE,4.7,Intermediate,83000.0
284,314,Essentials in Clinical Simulations Across the Health Professions,The George Washington University,COURSE,4.8,Intermediate,4100.0
285,436,Essentials of Corporate Finance,The University of Melbourne,SPECIALIZATION,4.6,Intermediate,54000.0
286,319,Essentials of Global Health,Yale University,COURSE,4.8,Mixed,31000.0
287,847,Estadística y probabilidad,Universidad Nacional Autónoma de México,COURSE,4.7,Beginner,27000.0
288,881,Evaluación educativa,Universidad Nacional Autónoma de México,SPECIALIZATION,4.8,Beginner,13000.0
289,256,"Everyday Excel, Part 1",University of Colorado Boulder,COURSE,4.8,Beginner,11000.0
290,278,Everyday Parenting: The ABCs of Child Rearing,Yale University,COURSE,4.9,Beginner,86000.0
291,11,Excel Skills for Business,Macquarie University,SPECIALIZATION,4.9,Beginner,240000.0
292,591,Excel Skills for Business: Advanced,Macquarie University,COURSE,4.7,Intermediate,39000.0
293,92,Excel Skills for Business: Essentials,Macquarie University,COURSE,4.9,Beginner,200000.0
294,218,Excel Skills for Business: Intermediate I,Macquarie University,COURSE,4.9,Intermediate,76000.0
295,419,Excel Skills for Business: Intermediate II,Macquarie University,COURSE,4.8,Intermediate,39000.0
296,38,Excel to MySQL: Analytic Techniques for Business,Duke University,SPECIALIZATION,4.6,Beginner,490000.0
297,124,Excel/VBA for Creative Problem Solving,University of Colorado Boulder,SPECIALIZATION,4.8,Beginner,56000.0
298,418,"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,COURSE,4.8,Beginner,54000.0
299,137,Executive Data Science,Johns Hopkins University,SPECIALIZATION,4.5,Beginner,170000.0
300,880,Explorando la Energía Sustentable,Pontificia Universidad Católica de Chile,COURSE,4.8,Beginner,28000.0
301,99,Fashion as Design,The Museum of Modern Art,COURSE,4.8,Beginner,180000.0
302,509,Feminism and Social Justice,"University of California, Santa Cruz",COURSE,4.8,Beginner,18000.0
303,442,FinTech Law and Policy,Duke University,COURSE,4.8,Beginner,9700.0
304,531,FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology,SPECIALIZATION,4.6,Beginner,13000.0
305,453,"FinTech: Foundations, Payments, and Regulations",University of Pennsylvania,COURSE,4.7,Beginner,12000.0
306,16,Finance & Quantitative Modeling for Analysts,University of Pennsylvania,SPECIALIZATION,4.5,Beginner,260000.0
307,257,Finance for Non-Finance Professionals,Rice University,COURSE,4.8,Beginner,69000.0
308,778,Finance for Non-Financial Managers,Emory University,COURSE,4.4,Intermediate,12000.0
309,85,Financial Accounting Fundamentals,University of Virginia,COURSE,4.8,Beginner,65000.0
310,396,Financial Acumen for Non-Financial Managers,University of Pennsylvania,COURSE,4.5,Beginner,10000.0
311,158,Financial Engineering and Risk Management Part I,Columbia University,COURSE,4.6,Mixed,100000.0
312,149,Financial Management,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.7,Intermediate,76000.0
313,14,Financial Markets,Yale University,COURSE,4.8,Beginner,470000.0
314,259,Financial Markets and Investment Strategy,Indian School of Business,SPECIALIZATION,4.5,Beginner,60000.0
315,682,Financial Reporting,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.8,Intermediate,12000.0
316,356,Financial Technology (Fintech) Innovations,University of Michigan,SPECIALIZATION,4.7,Beginner,6500.0
317,382,Financing and Investing in Infrastructure,Università Bocconi,COURSE,4.8,Mixed,24000.0
318,366,Finanzas corporativas,Universidad Nacional Autónoma de México,SPECIALIZATION,4.6,Intermediate,30000.0
319,552,Finanzas personales,Universidad Nacional Autónoma de México,COURSE,4.8,Mixed,310000.0
320,109,Finding Purpose and Meaning In Life: Living for What Matters Most,University of Michigan,COURSE,4.7,Beginner,36000.0
321,66,Fintech: Foundations & Applications of Financial Technology,University of Pennsylvania,SPECIALIZATION,4.6,Beginner,20000.0
322,113,First Step Korean,Yonsei University,COURSE,4.9,Beginner,400000.0
323,102,Food & Beverage Management,Università Bocconi,COURSE,4.8,Mixed,57000.0
324,174,Forensic Accounting and Fraud Examination,West Virginia University,COURSE,4.7,Mixed,42000.0
